CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
DTA000025,application,Desktop Application,WBS000330,IM0035975,Closed,3,3,3,0.906362575,incident,KM0001094,closed,0,11-02-2014 16:11,,12-02-2014 08:55,12-02-2014 08:55,3,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0035976,Closed,4,4,4,0.032971077,incident,KM0001437,closed,1,11-02-2014 16:12,,,11-02-2014 16:30,0,,,,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0035977,Closed,4,4,4,0.520218522,incident,KM0000704,closed,0,11-02-2014 16:21,,11-02-2014 16:38,11-02-2014 16:38,0,,,,,,
SBA000054,application,Server Based Application,WBS000013,IM0035978,Closed,3,3,3,0.310662365,incident,KM0000052,closed,0,11-02-2014 16:25,,12-02-2014 09:08,12-02-2014 09:08,3,,,,,,
WBA000144,application,Web Based Application,WBS000318,IM0035979,Closed,4,4,4,0.245958516,incident,KM0000846,closed,0,11-02-2014 16:26,,12-02-2014 13:04,12-02-2014 13:04,7,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0035980,Closed,5,5,5,0.57002121,request for information,KM0002178,closed,1,11-02-2014 12:12,,11-02-2014 12:17,11-02-2014 12:17,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0035981,Closed,4,4,4,0.957339842,incident,KM0000752,closed,0,11-02-2014 12:14,,11-02-2014 14:33,11-02-2014 14:33,23,,,,,,
WBA000094,application,Web Based Application,WBS000073,IM0035982,Closed,4,4,4,0.951422064,incident,KM0002255,closed,1,11-02-2014 12:19,12-02-2014 12:28,,12-02-2014 12:44,4,,,,,,
SBA000459,application,Server Based Application,WBS000073,IM0035983,Closed,4,4,4,0.151865971,incident,KM0002188,closed,0,11-02-2014 12:24,,11-02-2014 12:54,11-02-2014 12:54,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0035984,Closed,4,4,4,0.167435613,incident,KM0000741,closed,0,11-02-2014 12:31,,11-02-2014 14:10,11-02-2014 14:10,1,,,,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0035985,Closed,5,5,5,0.693530008,incident,KM0000703,closed,0,11-02-2014 12:34,,11-02-2014 15:20,11-02-2014 15:20,2,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0035986,Closed,5,5,5,0.094887753,incident,KM0001655,closed,0,11-02-2014 12:36,,12-02-2014 09:42,12-02-2014 09:42,7,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0035987,Closed,5,5,5,0.768644358,request for information,KM0001809,closed,1,11-02-2014 12:36,,17-02-2014 09:44,17-02-2014 09:44,3,,,,,,
WBA000144,application,Web Based Application,WBS000318,IM0035988,Closed,3,3,3,0.252069764,incident,KM0000844,closed,4,11-02-2014 12:45,,26-02-2014 09:55,26-02-2014 09:55,1,,,,,,
LAP000002,computer,Laptop,WBS000091,IM0035989,Closed,5,5,5,0.007051909,incident,KM0001444,closed,3,11-02-2014 13:03,,14-02-2014 13:20,14-02-2014 13:20,2,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0035990,Closed,5,5,5,0.559375875,request for information,KM0000244,closed,2,11-02-2014 13:09,,17-02-2014 11:23,17-02-2014 11:23,4,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0035991,Closed,5,5,5,0.92821214,request for information,KM0002245,closed,2,11-02-2014 13:13,,18-02-2014 14:53,18-02-2014 14:53,54,,,,,,
LAP001837,computer,Laptop,WBS000091,IM0035992,Closed,5,5,5,0.226214318,incident,KM0001447,closed,0,11-02-2014 13:14,,13-02-2014 08:52,13-02-2014 08:52,1,,,,,,
WBA000011,application,Web Based Application,WBS000152,IM0035993,Closed,5,5,5,0.301322277,incident,KM0000075,closed,0,11-02-2014 13:14,,11-02-2014 14:13,11-02-2014 14:13,0,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0035994,Closed,5,5,5,0.936935872,incident,KM0001192,closed,2,11-02-2014 13:22,,20-02-2014 08:55,20-02-2014 08:55,6,,,,,,
SBA000259,application,Server Based Application,WBS000040,IM0035995,Closed,4,4,4,0.303821498,incident,KM0000199,closed,0,11-02-2014 13:27,,12-02-2014 09:21,12-02-2014 09:22,6,,,,,,
SAP000003,application,SAP,WBS000271,IM0035996,Closed,4,4,4,0.074056601,incident,KM0001163,closed,1,11-02-2014 13:28,,12-02-2014 09:06,12-02-2014 09:06,6,,,,,,
SAP000004,application,SAP,WBS000271,IM0035997,Closed,5,5,5,0.981840869,request for information,KM0001269,closed,2,11-02-2014 13:35,,12-02-2014 07:45,12-02-2014 07:45,4,,,,,,
SUB000465,subapplication,Web Based Application,WBS000073,IM0035998,Closed,4,4,4,0.944330125,incident,KM0000778,closed,0,11-02-2014 13:37,,11-02-2014 14:16,11-02-2014 14:16,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0035999,Closed,5,5,5,0.884177582,request for information,KM0002245,closed,2,11-02-2014 13:49,,12-02-2014 07:46,12-02-2014 07:46,4,,,,,,
SAP000005,application,SAP,WBS000271,IM0036000,Closed,5,5,5,0.549893403,request for information,KM0002243,closed,3,11-02-2014 14:00,,12-02-2014 07:47,12-02-2014 07:47,4,,,,,,
SAP000005,application,SAP,WBS000271,IM0036001,Closed,5,5,5,0.137589626,request for information,KM0002243,closed,5,11-02-2014 14:07,26-02-2014 10:55,27-02-2014 13:29,27-02-2014 13:29,6,,,,,,
SBA000609,application,Server Based Application,WBS000263,IM0036002,Closed,5,5,5,0.886693581,request for information,KM0001825,closed,0,11-02-2014 14:17,,11-02-2014 14:29,11-02-2014 14:30,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036003,Closed,4,4,4,0.129000632,incident,KM0001736,closed,0,11-02-2014 14:18,18-02-2014 09:40,18-02-2014 09:52,18-02-2014 09:52,1,,,,,,
SBA000659,application,Server Based Application,WBS000255,IM0036004,Closed,4,4,4,0.851959192,incident,KM0002059,closed,1,11-02-2014 14:23,,11-02-2014 14:36,11-02-2014 14:36,0,,,,,,
DTA000616,application,Desktop Application,WBS000089,IM0036005,Closed,4,4,4,0.937175812,incident,KM0001430,closed,0,11-02-2014 14:32,,13-02-2014 11:17,13-02-2014 11:18,5,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0036006,Closed,4,4,4,0.641683917,incident,KM0001915,closed,0,11-02-2014 14:41,,11-02-2014 15:23,11-02-2014 15:23,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0036007,Closed,5,5,5,0.081511819,request for information,KM0002245,closed,4,11-02-2014 14:47,,12-02-2014 11:56,12-02-2014 11:56,7,,,,,,
SUB000455,subapplication,Web Based Application,WBS000073,IM0036008,Closed,4,4,4,0.290741628,incident,KM0001728,closed,0,11-02-2014 14:53,,11-02-2014 15:03,11-02-2014 15:03,0,,,,,,
WBA000144,application,Web Based Application,WBS000318,IM0036009,Closed,3,3,3,0.344646971,incident,KM0000844,closed,2,11-02-2014 14:54,,26-02-2014 12:53,26-02-2014 12:53,1,,,,,,
SBA000609,application,Server Based Application,WBS000263,IM0036010,Closed,5,5,5,0.742285366,request for information,KM0001825,closed,0,11-02-2014 14:57,,11-02-2014 15:25,11-02-2014 15:25,0,,,,,,
SBA000451,application,Server Based Application,WBS000073,IM0036011,Closed,4,4,4,0.083637536,incident,KM0002044,closed,0,11-02-2014 15:06,,11-02-2014 15:22,11-02-2014 15:22,0,,,,,,
SBA000017,application,Server Based Application,WBS000099,IM0036012,Closed,NS,3,NA,0.19758862,incident,KM0000480,closed,1,11-02-2014 15:14,,,11-02-2014 15:17,0,,,,,,
SUB000539,subapplication,Web Based Application,WBS000073,IM0036013,Closed,4,4,4,0.833605757,incident,KM0000853,closed,1,11-02-2014 15:15,,12-02-2014 08:22,12-02-2014 08:22,3,,,,,,
DCE000041,hardware,DataCenterEquipment,WBS000120,IM0036014,Closed,3,3,3,0.858377576,incident,KM0002226,closed,0,11-02-2014 15:17,,11-02-2014 16:27,11-02-2014 16:27,0,,,,,,
SBA000626,application,Server Based Application,WBS000255,IM0036015,Closed,4,4,4,0.933398206,incident,KM0000588,closed,0,11-02-2014 15:25,,12-02-2014 10:34,12-02-2014 10:34,5,,,,,,
SBA000689,application,Server Based Application,WBS000228,IM0036016,Closed,5,5,5,0.40785334,request for information,KM0000656,closed,0,11-02-2014 15:35,,11-02-2014 15:50,11-02-2014 15:51,0,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0036017,Closed,4,4,4,0.222350184,incident,KM0001394,closed,0,11-02-2014 15:37,,12-02-2014 11:00,12-02-2014 11:00,5,,,,,,
SBA000747,application,Server Based Application,WBS000326,IM0036018,Closed,5,5,5,0.625140891,request for information,KM0001493,closed,0,11-02-2014 15:39,,12-02-2014 10:06,12-02-2014 10:06,4,,,,,,
SAP000004,application,SAP,WBS000271,IM0036019,Closed,5,5,5,0.423708641,request for information,KM0001270,closed,4,11-02-2014 13:57,,18-02-2014 14:06,18-02-2014 14:06,52,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036020,Closed,4,4,4,0.776074292,incident,KM0002041,closed,0,11-02-2014 14:09,,11-02-2014 14:20,11-02-2014 14:20,0,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0036021,Closed,4,4,4,0.244252181,incident,KM0002043,closed,0,11-02-2014 14:13,,11-02-2014 15:55,11-02-2014 15:55,1,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0036022,Closed,5,5,5,0.874478888,request for information,KM0002245,closed,0,11-02-2014 14:15,,18-02-2014 16:17,18-02-2014 16:17,3,,,,,,
SBA000689,application,Server Based Application,WBS000228,IM0036023,Closed,5,5,5,0.223074377,request for information,KM0000656,closed,0,11-02-2014 14:28,,11-02-2014 14:36,11-02-2014 14:36,0,,,,,,
WBA000018,application,Web Based Application,WBS000073,IM0036024,Closed,4,4,4,0.255202441,incident,KM0000720,closed,0,11-02-2014 14:30,,12-02-2014 16:13,12-02-2014 16:13,1,,,,,,
SUB000465,subapplication,Web Based Application,WBS000073,IM0036025,Closed,4,4,4,0.492253594,incident,KM0002248,closed,0,11-02-2014 14:30,,12-02-2014 10:41,12-02-2014 10:41,6,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0036027,Closed,3,3,3,0.98224307,request for information,KM0001807,closed,10,11-02-2014 14:33,,21-02-2014 11:01,21-02-2014 11:01,8,,,,,,
LAP000017,computer,Laptop,WBS000091,IM0036028,Closed,5,5,5,0.472133729,incident,KM0001447,closed,1,11-02-2014 14:33,,19-02-2014 13:59,19-02-2014 13:59,3,,,,,,
SUB000445,subapplication,Web Based Application,WBS000073,IM0036029,Closed,4,4,4,0.112832885,incident,KM0001450,closed,0,11-02-2014 14:51,,12-02-2014 14:40,12-02-2014 14:40,1,,,,,,
SBA000458,application,Server Based Application,WBS000073,IM0036030,Closed,5,5,5,0.901011429,incident,KM0001542,closed,0,11-02-2014 14:52,,17-02-2014 09:18,17-02-2014 09:18,3,,,,,,
SUB000426,subapplication,Web Based Application,WBS000073,IM0036031,Closed,4,4,4,0.923575015,incident,KM0000707,closed,0,11-02-2014 14:54,,11-02-2014 16:43,11-02-2014 16:43,1,,,,,,
SAP000005,application,SAP,WBS000271,IM0036032,Closed,5,5,5,0.113303153,request for information,KM0002243,closed,2,11-02-2014 14:55,,11-02-2014 15:20,11-02-2014 15:20,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0036033,Closed,5,5,5,0.135300572,request for information,KM0001807,closed,2,11-02-2014 14:57,,14-03-2014 14:40,14-03-2014 14:40,2,,,,,,
WBA000094,application,Web Based Application,WBS000073,IM0036034,Closed,4,4,4,0.073003659,incident,KM0001678,closed,0,11-02-2014 15:01,,12-02-2014 15:16,12-02-2014 15:16,1,,,,,,
WBA000103,application,Web Based Application,WBS000073,IM0036035,Closed,4,4,4,0.479571995,incident,KM0001403,closed,0,11-02-2014 15:04,,12-02-2014 09:31,12-02-2014 09:31,4,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0036036,Closed,4,4,4,0.232193075,incident,KM0001147,closed,2,11-02-2014 15:05,,12-02-2014 10:31,12-02-2014 10:31,5,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0036037,Closed,5,5,5,0.994930947,request for information,KM0002245,closed,2,11-02-2014 15:09,,20-02-2014 13:52,20-02-2014 13:52,7,,,,,,
WBA000103,application,Web Based Application,WBS000073,IM0036038,Closed,4,4,4,0.844131244,incident,KM0001403,closed,0,11-02-2014 15:10,,12-02-2014 09:33,12-02-2014 09:33,4,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036039,Closed,4,4,4,0.026407255,incident,KM0000751,closed,0,11-02-2014 15:20,,11-02-2014 15:35,11-02-2014 15:35,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036040,Closed,4,4,4,0.144278708,incident,KM0001736,closed,0,11-02-2014 15:28,,11-02-2014 15:41,11-02-2014 15:41,0,,,,,,
DTA000616,application,Desktop Application,WBS000089,IM0036041,Closed,4,4,4,0.303899533,incident,KM0001019,closed,4,11-02-2014 15:30,,19-02-2014 13:28,19-02-2014 13:28,1,,,,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0036042,Closed,4,4,4,0.915872875,incident,KM0000704,closed,0,11-02-2014 15:32,,12-02-2014 08:51,12-02-2014 08:52,3,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0036043,Closed,5,5,5,0.040906745,request for information,KM0002245,closed,1,11-02-2014 15:37,,19-03-2014 12:06,19-03-2014 12:07,26,,,,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0036044,Closed,5,5,5,0.844021303,request for information,KM0000226,closed,0,11-02-2014 15:46,,11-02-2014 15:55,11-02-2014 15:55,0,,,,,,
SAP000005,application,SAP,WBS000271,IM0036045,Closed,5,5,5,0.769725001,request for information,KM0002243,closed,4,11-02-2014 15:48,,14-02-2014 15:23,14-02-2014 15:23,1,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0036046,Closed,4,4,4,0.052778501,incident,KM0002212,closed,3,11-02-2014 15:51,,13-02-2014 11:50,13-02-2014 11:50,1,,,,,,
DTA000616,application,Desktop Application,WBS000089,IM0036047,Closed,4,4,4,0.038671945,incident,KM0000988,closed,2,11-02-2014 15:59,,13-02-2014 11:39,13-02-2014 11:39,7,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0036048,Closed,4,4,4,0.831189088,incident,KM0002043,closed,0,11-02-2014 16:02,,11-02-2014 16:46,11-02-2014 16:46,0,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0036049,Closed,4,4,4,0.601295975,incident,KM0001915,closed,0,11-02-2014 16:11,,11-02-2014 16:51,11-02-2014 16:51,0,,,,,,
WBA000011,application,Web Based Application,WBS000152,IM0036050,Closed,5,5,5,0.671640222,incident,KM0001648,closed,4,11-02-2014 16:11,,17-02-2014 15:27,17-02-2014 15:29,41,,,,,,
SUB000521,subapplication,Web Based Application,WBS000073,IM0036051,Closed,4,4,4,0.171258534,incident,KM0001588,closed,0,11-02-2014 16:20,,11-02-2014 16:46,11-02-2014 16:46,0,,,,,,
DTA000189,application,Desktop Application,WBS000092,IM0036052,Closed,4,4,4,0.056281754,incident,KM0000460,closed,1,11-02-2014 16:24,,14-02-2014 15:43,14-02-2014 15:44,0,,,,,,
DTA000381,application,Desktop Application,WBS000092,IM0036053,Closed,5,5,5,0.684048538,request for information,KM0000465,closed,0,11-02-2014 16:35,,17-02-2014 14:51,17-02-2014 14:51,4,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0036054,Closed,5,5,5,0.652346317,incident,KM0001154,closed,0,11-02-2014 16:37,,17-02-2014 15:15,17-02-2014 15:15,4,,,,,,
SBA000172,application,Server Based Application,WBS000014,IM0036055,Closed,3,3,3,0.614052954,incident,KM0000426,closed,4,11-02-2014 16:42,,12-02-2014 14:57,12-02-2014 14:57,8,,,,,,
SAP000005,application,SAP,WBS000271,IM0036056,Closed,5,5,5,0.89027047,request for information,KM0002243,closed,2,11-02-2014 16:43,,13-02-2014 13:19,13-02-2014 13:19,1,,,,,,
SBA000462,application,Server Based Application,WBS000073,IM0036057,Closed,4,4,4,0.900614174,incident,KM0001364,closed,0,11-02-2014 16:46,,12-02-2014 08:46,12-02-2014 08:46,2,,,,,,
SAP000005,application,SAP,WBS000271,IM0036058,Closed,5,5,5,0.778424103,request for information,KM0002243,closed,0,11-02-2014 16:48,,12-02-2014 12:00,12-02-2014 12:00,1,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036059,Closed,4,4,4,0.626252332,incident,KM0001736,closed,0,11-02-2014 16:51,,12-02-2014 09:37,12-02-2014 09:37,3,,,,,,
DTA000006,application,Desktop Application,WBS000092,IM0036060,Closed,4,4,4,0.419604551,incident,KM0000024,closed,0,11-02-2014 17:01,,12-02-2014 13:06,12-02-2014 13:08,6,,,,,,
SUB000426,subapplication,Web Based Application,WBS000073,IM0036061,Closed,4,4,4,0.236925744,incident,KM0000709,closed,1,11-02-2014 17:16,,13-02-2014 10:36,13-02-2014 10:36,14,,,,,,
SBA000690,application,Server Based Application,WBS000228,IM0036062,Closed,3,3,3,0.09027833,incident,KM0001710,closed,0,11-02-2014 18:13,,12-02-2014 09:07,12-02-2014 09:07,1,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0036063,Closed,4,4,4,0.592042067,incident,KM0000711,closed,0,11-02-2014 18:47,,12-02-2014 10:08,12-02-2014 10:08,2,,,,,,
SBA000017,application,Server Based Application,WBS000099,IM0036064,Closed,3,3,3,0.358039054,incident,KM0000006,closed,0,11-02-2014 14:19,,11-02-2014 15:23,11-02-2014 15:23,1,,,,,,
SUB000523,subapplication,Web Based Application,WBS000073,IM0036065,Closed,4,4,4,0.626097019,incident,KM0000818,closed,0,11-02-2014 14:20,,11-02-2014 14:35,11-02-2014 14:35,0,,,,,,
SUB000523,subapplication,Web Based Application,WBS000073,IM0036066,Closed,4,4,4,0.608833729,incident,KM0000818,closed,0,11-02-2014 14:24,,11-02-2014 14:30,11-02-2014 14:30,0,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036067,Closed,4,4,4,0.316603584,incident,KM0000741,closed,0,11-02-2014 14:28,,11-02-2014 15:23,11-02-2014 15:23,0,,,,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0036068,Closed,4,4,4,0.50542244,incident,KM0000702,closed,0,11-02-2014 14:43,17-02-2014 14:06,17-02-2014 14:47,17-02-2014 14:47,0,,,,,,
LAP000009,computer,Laptop,WBS000091,IM0036069,Closed,5,5,5,0.870128313,incident,KM0001447,closed,0,11-02-2014 14:44,,14-02-2014 08:54,14-02-2014 08:54,2,,,,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0036070,Closed,4,4,4,0.838787629,incident,KM0000702,closed,0,11-02-2014 14:48,17-02-2014 14:05,17-02-2014 14:49,17-02-2014 14:49,0,,,,,,
SBA000026,application,Server Based Application,WBS000223,IM0036071,Closed,4,4,4,0.678361639,incident,KM0000032,closed,1,11-02-2014 14:52,,12-02-2014 08:29,12-02-2014 08:29,4,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036072,Closed,4,4,4,0.123626933,incident,KM0002186,closed,1,11-02-2014 14:55,,11-02-2014 15:35,11-02-2014 15:35,0,,,,,,
WBA000103,application,Web Based Application,WBS000073,IM0036073,Closed,5,5,5,0.837935769,incident,KM0000784,closed,5,11-02-2014 14:57,,18-02-2014 14:40,18-02-2014 14:41,5,,,,,,
WBA000124,application,Web Based Application,WBS000088,IM0036074,Closed,4,4,4,0.627693764,incident,KM0002171,closed,2,11-02-2014 14:57,,13-02-2014 12:42,13-02-2014 12:42,1,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036075,Closed,4,4,4,0.349635549,incident,KM0001736,closed,0,11-02-2014 15:07,,11-02-2014 15:36,11-02-2014 15:36,0,,,,,,
WBA000122,application,Web Based Application,WBS000298,IM0036076,Closed,4,4,4,0.582838396,incident,KM0001552,closed,0,11-02-2014 15:20,,12-02-2014 18:05,12-02-2014 18:06,1,,,,,,
WBA000058,application,Web Based Application,WBS000073,IM0036077,Closed,4,4,4,0.105076534,incident,KM0002043,closed,0,11-02-2014 15:25,,11-02-2014 15:41,11-02-2014 15:41,0,,,,,,
DTA000057,application,Desktop Application,WBS000094,IM0036078,Closed,5,5,5,0.018799912,incident,KM0001655,closed,3,11-02-2014 15:27,04-03-2014 15:29,04-03-2014 15:33,04-03-2014 15:33,1,,,,,,
SBA000079,application,Server Based Application,WBS000223,IM0036079,Closed,4,4,4,0.564080636,incident,KM0000083,closed,0,11-02-2014 15:39,,12-02-2014 15:53,12-02-2014 15:53,1,,,,,,
WBA000133,application,Web Based Application,WBS000073,IM0036080,Closed,4,4,4,0.789065114,incident,KM0001143,closed,0,11-02-2014 15:39,,12-02-2014 14:22,12-02-2014 14:23,9,,,,,,
SUB000539,subapplication,Web Based Application,WBS000073,IM0036081,Closed,4,4,4,0.184506617,incident,KM0002307,closed,0,11-02-2014 15:42,,12-02-2014 09:42,12-02-2014 09:42,4,,,,,,
LAP000019,computer,Laptop,WBS000091,IM0036082,Closed,5,5,5,0.361226928,incident,KM0000315,closed,0,11-02-2014 15:55,,19-02-2014 11:23,19-02-2014 11:23,0,,,,,,
SBA000263,application,Server Based Application,WBS000072,IM0036083,Closed,5,5,5,0.998168053,request for information,KM0002245,closed,2,11-02-2014 16:00,,12-02-2014 07:47,12-02-2014 07:47,2,,,,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0036084,Closed,4,4,4,0.291015276,incident,KM0000741,closed,0,11-02-2014 16:05,,12-02-2014 13:43,12-02-2014 13:43,8,,,,,,
CBD000298,computer,Banking Device,WBS000146,IM0036085,Closed,5,5,5,0.13121412,incident,KM0000270,closed,0,11-02-2014 16:08,,12-02-2014 11:44,12-02-2014 11:44,6,,,,,,
SBA000812,application,Server Based Application,WBS000223,IM0036086,Closed,4,4,4,0.81977815,incident,KM0000949,closed,2,11-02-2014 16:19,,24-02-2014 14:05,24-02-2014 14:05,9,,,,,,
